Raw,StoreCode,StoreName
"8246 PEP PE 135 GOVAN MBEKI AVENUE SHOP, 135 GOVAN MBEKI AVENUE PORT ELIZABETH PORT ELIZABETH EASTERN CAPE",8246,PEP PE
"8249 PEP ENGCOBO HIGH STREET SHOP 104 BEEGUN BUILDING, HIGH STREET ENGCOBO ENGCOBO EASTERN CAPE",8249,PEP ENGCOBO
"8253 PEP MOSSELBAY CHECKERS CENTRE SHOP _ CHECKERS CENTRE, C/O LOUIS FOURIE ROAD MELKHOUT STREET HEIDERAND MOSSEL BAY WESTERN CAPE",8253,PEP MOSSELBAY
"8258 PEP PTA DENNEBOOMSTATION SHOP BO8 DENNEBOOMSTATION, TSAMAYA ROAD MAMELODI MAMELODI GAUTENG",8258,PEP PTA
"8261 PEP KOKSTAD MAIN STREET PLAZA SHOP 17 MAIN STREET PLAZA, CNR MAIN DOWE HOPE STREET KOKSTAD KOKSTAD KWAZULU-NATAL",8261,PEP KOKSTAD
"8265 PEP PE KORSTEN DURBAN ROAD SHOP, 31 DURBAN ROAD KORSTEN PORT ELIZABETH EASTERN CAPE",8265,PEP PE
"8266 PEP ALEXANDRA ALEX PLAZA SHOP 15 ALEX PLAZA, 3RD STREET WYNBERG JOHANNESBURG GAUTENG",8266,PEP ALEXANDRA
"8269 PEP EERSTERUS SHOP 16 EERSTERUS PLAZA , HANS COVERDALE WEST STREET EERSTERUS SILVERTON GAUTENG",8269,PEP EERSTERUS
"8273 PEP MTHATHA SPAR CENTRE SHOP 3 MANDLA KA MOYA BUILDING , CNR YORK STREET & ELLIOT STREET MTHATHA MTHATHA EASTERN CAPE",8273,PEP MTHATHA
"8279 PEP BRITS DE WITS AVERNUE SHOP 1 BOLT CENTRE, 19A DE WITS AVENUE BRITS BRITS NORTH WEST",8279,PEP BRITS
"8285 PEP MTHATHA ELLIOT STREET SHOP 2 MADEIRA CENTRE, CNR ELLIOTT STREET & MADEIRA STREET MTHATHA MTHATHA EASTERN CAPE",8285,PEP MTHATHA
"8286 PEP EAST LONDON BUFFALO CENTRE SHOP 7 BUFFALO CENTRE, CORNER BUFFALO STREET UNION STREET EAST LONDON EAST LONDON EASTERN CAPE",8286,PEP EAST
"8287 PEP RICHARDS BAY PLAZA SHOP 43 RICHARDS BAY JUNCTION 14 , C/O BULLION & & KRUGER RAND ROAD RICHARDS BAY RICHARDS BAY KWAZULU-NATAL",8287,PEP RICHARDS
"8288 PEP NONGOMA PLAZA SHOP 13 NONGOMA PLAZA, MAIN ROAD NONGOMA NONGOMA KWAZULU-NATAL",8288,PEP NONGOMA
"8293 PEP PTA PRETORIUS STEET SHOP 2 PERCEGOLD , 277 PRETORIUS STREET PRETORIA PRETORIA GAUTENG",8293,PEP PTA
"8297 PEP RUSTENBURG TRANS SHOPPING SHOP 103 & 104 TRANS SHOPPING MALL , FATIMA BHAYAT STREET RUSTENBURG RUSTENBURG NORTH WEST",8297,PEP RUSTENBURG
"8301 PEP PONGOLA CITY MALL SHOP 27 PONGOLA CITY MALL, JANMILLIE NAUDE ROAD PONGOLA PONGOLA KWAZULU-NATAL",8301,PEP PONGOLA
"8302 PEP MDANTSANE SHOPRITE CENTRE SHOP 3 SHOPRITE HIGHWAY CENTER, SANDILE ROAD MDANTSANE MDANTSANE EASTERN CAPE",8302,PEP MDANTSANE
"8312 PEP TSOMO SHOP 2 G2ML CENTRE, VILLAGE SQUARE TSOMO TSOMO EASTERN CAPE",8312,PEP TSOMO
"8321 PEP PSHEPSTONE ITHALA CENTRE NO 9 ITHALA CENTRE, CORNER ESCOMBE RYDER STREET PORT SHEPSTONE PORT SHEPSTONE KWAZULU-NATAL",8321,PEP PSHEPSTONE
"8326 PEP BURGERSFORT TWIN CITY SHOP 17 TWIN CITY MALL, DIRK WINTERBACH STREET BURGERSFORT BURGERSFORT LIMPOPO",8326,PEP BURGERSFORT
"8331 PEP CARLETONVILLE GATEWAY MALL SHOP 44 GATEWAY MALL, C/O OSMIUM STREET AMETHYST STREET CARLETONVILLE CARLETONVILLE GAUTENG",8331,PEP CARLETONVILLE
"8336 PEP STANGER MARKET PLAZA SHOP 25 MARKET PLAZA, CATO STREET STANGER STANGER KWAZULU-NATAL",8336,PEP STANGER
"8337 PEP HARDING MURCHSON STREET SHOP 4 - 5, 15 MURCHSON STREET HARDING HARDING KWAZULU-NATAL",8337,PEP HARDING
"8356 PEP MTHATHA CIRCUS TRIANGLE SHOP 7 CIRCUS TRIANGLE, SUTHERLAND STREET MTHATHA MTHATHA EASTERN CAPE",8356,PEP MTHATHA
"8365 PEP UPINGTON MARK STREET SHOP 1 ZELGRO PLACE, MARKET STREET UPINGTON UPINGTON NORTHERN CAPE",8365,PEP UPINGTON
"8376 PEP SOWETO DOBSONVILLE SHOP 54 DOBSONVILLE SHOPPING CENTRE , ROODEPOORT ROAD DOBSONVILLE DOBSONVILLE GAUTENG",8376,PEP SOWETO
"8378 PEP PTA SILVERTON MALL SHOP 32 SILVER MALL , C/O BOULEVARD ROAD AND PRETORIA ROAD SILVERTON SILVERTON GAUTENG",8378,PEP PTA
"8379 PEP VANDERBIJLPARK CHECKERS SHOP 15 VANDERBILPARK CHECKERS HYPER , CORNER JAN VAN RIEBEECK STREET J M MISKET STREET VANDERBIJLPARK VANDERBIJLPARK GAUTENG",8379,PEP VANDERBIJLPARK
"8380 PEP DELAREYVILLE DE TOIT STR SHOP 1 BUILDING _, 1 DU TOIT STREET DELAREYVILLE DELAREYVILLE NORTH WEST",8380,PEP DELAREYVILLE
"8384 PEP KWAGGAFONTEIN KWAGGA PLAZA SHOP 14 KWAGGA PLAZA , MOLOTO ROAD KWAGGAFONTEIN EMPUMALANGA MPUMALANGA",8384,PEP KWAGGAFONTEIN
"8385 PEP BFN MAITLAND STREET SHOP 5&6 FEDSURE HOUSE, MAITLAND STREET BLOEMFONTEIN BLOEMFONTEIN FREE STATE",8385,PEP BFN
"8387 PEP ACORNHOEK STATION CENTRE SHOP ACORNHOEK STATION CENTRE, TULAMAHASHE ROAD ACORNHOEK ACORNHOEK MPUMALANGA",8387,PEP ACORNHOEK
"8400 PEP STELLENBOSCH EIKESTAD MALL SHOP E4 EIKESTAD MALL, 43 ANDRINGA ROAD STELLENBOSCH STELLENBOSCH WESTERN CAPE",8400,PEP STELLENBOSCH
"8401 PEP LADYSMITH KEATE STREET SHOP 43 METROPOLITAN LIFE CENTRE, KEATE STREET LADYSMITH LADYSMITH KWAZULU-NATAL",8401,PEP LADYSMITH
"8403 PEP KAPANONG KOPANG SC SHOP 32 - 36 KOPANG SHOPPING CENTRE , DOUGLAS RENS ROAD KUDUBE HAMMANSKRAAL GAUTENG",8403,PEP KAPANONG
"8417 PEP THOHOYANDOU MPHEPHU STREET SHOP 1 LA RAMBUDA COMPLEX, MPHEPHU STREET THOHOYANDOU THOHOYANDOU LIMPOPO",8417,PEP THOHOYANDOU
"8419 PEP NONQUBELA LINK MALL SHOP 19 NONQUBELA LINK MALL, SULAMI DRIVE KHAYELITSHA KHAYELITSHA WESTERN CAPE",8419,PEP NONQUBELA
"8425 PEP HIGHFLATS SHOP 1-2 HIGHFLATS SHOPPING CENTRE, R612 HIGHFLATS HIGHFLATS KWAZULU-NATAL",8425,PEP HIGHFLATS
"8426 PEP PORT EDWARD SHOP 3 - 4 PORT EDWARD SHOPPING CENTRE, OWEN ELLIS DRIVE PORT EDWARD PORT EDWARD KWAZULU-NATAL",8426,PEP PORT
"8430 PEP MABOPANE CENTRAL CITY SHOP 19-21 CENTRAL CITY SHOP CENTRE, M17 CENTRAL HOUSE ROAD MABOPANE MABOPANE GAUTENG",8430,PEP MABOPANE
"8432 PEP JHB ELOFF AND BREE STREET SHOP 106 MEDICAL CITY , C/O ELOFF STREET & BREE STREET JOHANNESBURG JOHANNESBURG GAUTENG",8432,PEP JHB
"8437 PEP TEMBA CITY SHOP 34 TEMBA CITY , TEMBA STREET TEMBA TEMBA GAUTENG",8437,PEP TEMBA
"8438 PEP JANE FURSE PLAZA SHOP 16 JANE FURSE PLAZA, MAIN ROAD JANE FURSE JANE FURSE LIMPOPO",8438,PEP JANE
"8439 PEP BUTTERWORTH BUNGALOW MALL SHOP 5 BUNGALOW MALL, C/O MERRIMAN STREET UMTATA ROAD (N2) BUTTERWORTH BUTTERWORTH EASTERN CAPE",8439,PEP BUTTERWORTH
"8442 PEP PE PIER 14 SHOPPING CENTRE PIER 14 SHOPPING CENTRE, 444 GOVAN MBEKI AVENUE NORTH END PORT ELIZABETH EASTERN CAPE",8442,PEP PE
"8448 PEP POTCHEFSTROOM RIVER WALK SHOP 7 RIVER WALK, RIVIER STRAAT POTCHEFSTROOM POTCHEFSTROOM NORTH WEST",8448,PEP POTCHEFSTROOM
"8449 PEP HIBBERDENE SHOP 1 VENGIO BUILDING, 8 MARLIN STREET HIBBERDENE HIBBERDENE KWAZULU-NATAL",8449,PEP HIBBERDENE
"8454 PEP BFN TWIN CITY MALL SHOP 18 BLOEMFONTEIN TWIN CITY MALL, C/O SONNEBLOM STREET HEATHERDALE ROAD HEIDEDAL BLOEMFONTEIN FREE STATE",8454,PEP BFN
"8461 PEP KURUMAN LIVINGSTONE STREET SHOP, LIVINGSTONE STREET KURUMAN KURUMAN NORTHERN CAPE",8461,PEP KURUMAN
"8463 PEP UMZINTO RAMPOL BUILDING SHOP 1 RAMPOL BUILDING, MAIN ROAD UMZINTO UMZINTO KWAZULU-NATAL",8463,PEP UMZINTO
"8465 PEP DURBAN BEREA SHOP L7 BEREA SHOPPING CENTRE, 249 & 257 BEREA ROAD BEREA DURBAN KWAZULU-NATAL",8465,PEP DURBAN
"8467 PEP LOWVELD MALL (PNP) SHOP 155 LOWVELD MALL, C/O R40 MAIN ROAD HOBBY AVE HAZYVIEW HAZYVIEW MPUMALANGA",8467,PEP LOWVELD
"8477 PEP PORT ST JOHNS SHOP 1 MEEK BANK CENTRE, MAIN STREET PORT ST JOHNS PORT ST JOHNS EASTERN CAPE",8477,PEP PORT
"8484 PEP NQAMAKWE SHOP _ BUILDING _, 18 MAIN STREET NQAMAKWE NQAMAKWE EASTERN CAPE",8484,PEP NQAMAKWE
"8487 PEP CAPE TOWN WESTGATE SHOP 86 WESTGATE MALL, C/O MORGENSTER ROAD VANGUARD DRIVE MITCHELLS PLAIN MITCHELLS PLAIN WESTERN CAPE",8487,PEP CAPE
"8488 PEP NORTHAM BEARES BUIDLING SHOP BEARES BUILDING, BOTHA STREET NORTHAM RUSTENBURG LIMPOPO",8488,PEP NORTHAM
"8494 PEP TUGELA FERRY ITHALA CENTRE SHOP 2 ITHALA SHOPPING CENTRE, MAIN STREET TUGELA FERRY TUGELA FERRY KWAZULU-NATAL",8494,PEP TUGELA
"8500 PEP MOTHERWELL NYARA SHOP 7 PE MOTHERWELL SHOPPING CENTRE , C/O NYARA TYINIRA STREETS NU4B MOTHERWELL MOTHERWELL EASTERN CAPE",8500,PEP MOTHERWELL
"8505 PEP PHILIPPI SHOPRITE CENTRE SHOP 13 SHOPRITE CENTRE, CORNER LANSDOWNE NEW EISLEBEN PHILIPPI PHILIPPI WESTERN CAPE",8505,PEP PHILIPPI
"8525 PEP LIBODE SHOP _ BUILDING _, MAIN STREET LIBODE LIBODE EASTERN CAPE",8525,PEP LIBODE
"8534 PEP PIET RETIEF 101 CHURCH STR SHOP, 101 CHURCH STREET PIET RETIEF PIET RETIEF MPUMALANGA",8534,PEP PIET
"8541 PEP MAFIKENG SQUARE SHOP 12 BUILDING _, CORNER MAIN STREET CARRINGTON STREET MAFIKENG MAFIKENG NORTH WEST",8541,PEP MAFIKENG
"8545 PEP KOKSTAD SHOPPING CENTRE SHOP 7 KOKSTAD SHOPPING CENTRE, 80 MAIN STREET KOKSTAD KOKSTAD KWAZULU-NATAL",8545,PEP KOKSTAD
"8550 PEP KROONSTAD CROSS STREET SHOPS S1 ADAMI HOUSE, CORNER CROSS STREET BRAND STREET KROONSTAD KROONSTAD FREE STATE",8550,PEP KROONSTAD
"8555 PEP RANDFONTEIN VILLAGE SQAURE SHOP 10 VILLAGE SQUARE , MAIN REEF ROAD RANDFONTEIN RANDFONTEIN GAUTENG",8555,PEP RANDFONTEIN
"8559 PEP SOUTHGATE MALL SHOP L108 - L110 SOUTHGATE MALL , CORNER COLUMBINE ROAD RIFLE RANGE ROAD SOUTHGATE JOHANNESBURG GAUTENG",8559,PEP SOUTHGATE
"8570 PEP PE 56 GOVAN MBEKI AVENUE SHOP, 56 GOVEN MBEKI AVENUE PORT ELIZABETH PORT ELIZABETH EASTERN CAPE",8570,PEP PE
"8573 PEP SPRINGS PALM SPRINGS SC SHOP 38 C PALM SPRINGS SHOPPING CENTRE, CNR 4TH AVENUE & 5TH STREET SPRINGS SPRINGS GAUTENG",8573,PEP SPRINGS
"8587 PEP PMB CITY HALL GROUND FLOOR SOUTHERN LIFE BUILDING, 271 CHURCH STREET PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",8587,PEP PMB
"8588 PEP EMPANGENI SANLAM CENTRE SHOP 410 SANLAM CENTRE, MAXWELL STREET MAXWELL STREET EMPANGENI EMPANGENI KWAZULU-NATAL",8588,PEP EMPANGENI
"8591 PEP NELSPRUIT PLAZA SHOP 17-20, NELSPRUIT PLAZA, CNR HERSHALL STREET & ANDREW STREET NELSPRUIT NELSPRUIT MPUMALANGA",8591,PEP NELSPRUIT
"8594 PEP CPT PAROW CENTRE SHOP 9 PAROW SHOPPING CENTRE, C/O VOORTREKKER ROAD DE LA REY ROAD PAROW CAPE TOWN WESTERN CAPE",8594,PEP CPT
"8601 PEP CAPE TOWN GOLDEN ACRE SHOP 47-49 GOLDEN ACRE, 9 ADDERLEY STREET CAPE TOWN CAPE TOWN WESTERN CAPE",8601,PEP CAPE
"8603 PEP BETHLEHEM SHOPRITE CENTRE SHOP 1 SHOPRITE CENTRE, C/O LOUW STREET MALAN STREET BETHLEHEM BETHLEHEM FREE STATE",8603,PEP BETHLEHEM
"8604 PEP PE WALMER 6TH AVENUE 6TH AVENUE SHOPPING CENTRE, CORNER 6TH AVENUE HEUGH ROAD WALMER PORT ELIZABETH EASTERN CAPE",8604,PEP PE
"8630 PEP CPT WYNBERG MAYNARD MALL SHOP 2 MAYNARD MALL, C/O MAIN ROAD LOWER CHURCH STREET WYNBERG CAPE TOWN WESTERN CAPE",8630,PEP CPT
"8646 PEP SUNDUMBILI MANDINI SHOP 9 RENCKENS SUPER SPAR COMPLEX, ISITHEBE MAIN ROAD SUNDUMBILI MANDINI KWAZULU-NATAL",8646,PEP SUNDUMBILI
"8648 PEP KIMBERLEY CHAPEL STREET SHOP 1 WB CENTRE, CHAPEL STREET KIMBERLEY NORTH KIMBERLEY NORTHERN CAPE",8648,PEP KIMBERLEY
"8652 PEP JHB SOUTHDALE CENTRE SHOP 34 SOUTHDALE CENTRE , ALLENMAIN ROAD SOUTHDALE JOHANNESBURG GAUTENG",8652,PEP JHB
"8653 PEP KRUGERSDORP KEY WEST SHOP NO 20A2 KEY WEST SHOPPING CENTRE , CORNER PAARDEKRAAL DRIVE VILJOEN STREET KRUGERSDORP KRUGERSDORP GAUTENG",8653,PEP KRUGERSDORP
"8655 PEP VERULAM SHOP G8 CITI MALL, 69 WICK STREET VERULAM VERULAM KWAZULU-NATAL",8655,PEP VERULAM
"8663 PEP LOUIS TRICHARDT FARZANA SHOP 2 FARZANA NOOR CENTRE, 25 SONGOZWI STREET LOUIS TRICHARDT LOUIS TRICHARDT LIMPOPO",8663,PEP LOUIS
"8664 PEP MOKOPANE THABO MBEKI DRIVE SHOP, 59 THABO MBEKI DRIVE MOKOPANE MOKOPANE LIMPOPO",8664,PEP MOKOPANE
"8666 PEP DURBAN BLUFF TOWERS SHOP 44 BLUFF TOWERS SHOPPING CENTRE, 318 TARA ROAD BLUFF BLUFF KWAZULU-NATAL",8666,PEP DURBAN
"8671 PEP PTA WONDERPARK MALL SHOP 216A WONDERPARK SHOP CENTRE, C/O BRITS ROAD HEINRICH AVENUE KARENPARK KARENPARK GAUTENG",8671,PEP PTA
"8674 PEP FISH HOEK LONGBEACH MALL SHOP G65 LONGBEACH MALL CENTRE, CNR SUNNYDALE ROAD BULLER LOUW DRIVE FISH HOEK FISH HOEK WESTERN CAPE",8674,PEP FISH
"8675 PEP VEREENIGING MARKPARK SHOP 10-11, MARKPARK SHOPRITE CENTRE, VOORTREKKER STREET VEREENIGING VEREENIGING GAUTENG",8675,PEP VEREENIGING
"8682 PEP MTHATHA 105 YORK STREET SHOP _ BUILDING _, 105 YORK ROAD MTHATHA MTHATHA EASTERN CAPE",8682,PEP MTHATHA
"8688 PEP PMB CAPITAL CENTRE CAPITAL CENTRE, C/O MURPHY STREET CHURCH STREET PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",8688,PEP PMB
"8689 PEP PRETORIA NORTH BEN VILJOEN SHOP 5-6, SHOPRITE CENTRE, BEN VILJOEN STREET PRETORIA PRETORIA GAUTENG",8689,PEP PRETORIA
"8690 PEP SETSING PLAZA MAPOI STR SHOP 15 SETSING PLAZA, MAPOI STREET PHUTHADITJHABA PHUTHADITJHABA FREE STATE",8690,PEP SETSING
"8692 PEP PSHEPSTONE ORIBI PLAZA SHOP 16A & 16B ORIBI PLAZA, AIKAN STREET PORT SHEPSTONE PORT SHEPSTONE KWAZULU-NATAL",8692,PEP PSHEPSTONE
"8693 PEP PE GREENACRES SHOP _ THE BRIDGE AT GREENACRES, C J LANGEHOVEN ROAD GREENACRES PORT ELIZABETH EASTERN CAPE",8693,PEP PE
"8698 PEP TEMBISA MAYIBUYE CENTRE SHOP 4 MAYIBUYA SHOPPING CENTRE, MODDERFONTEIN ROAD COMMERCIA MIDRAND GAUTENG",8698,PEP TEMBISA
"8699 PEP SEBOKENG PLAZA SHOP 25, SEBOKENG PLAZA, MOSHWESHWE STREET SEBOKENG PLAZA SEBOKENG SEBOKENG GAUTENG",8699,PEP SEBOKENG
"8700 PEP WELKOM KAROO BLOCK G1 SHOPRITE CENTRE, CORNER BOK STREET KAROO STREET WELKOM WELKOM FREE STATE",8700,PEP WELKOM
"8703 PEP RUSTENBURG BOITEKONG SHOP 4 SCORE CENTRE, CORNER THLOU ROAD MOGWASE ROAD RUSTENBURG RUSTENBURG NORTH WEST",8703,PEP RUSTENBURG
"8705 PEP NELSPRUIT BROWN STREET SHOP 27, 27 BROWN STREET NELSPRUIT NELSPRUIT NELSPRUIT MPUMALANGA",8705,PEP NELSPRUIT
"8715 PEP THOHOYANDOU VENDA PLAZA SHOP B1 VENDA PLAZA, C/O MAIN ROAD (R523) CASINO BOULEVARD THOHOYANDOU THOHOYANDOU LIMPOPO",8715,PEP THOHOYANDOU
"8727 PEP JHB CARLTON CENTRE SHOP 146 CARLTON CENTRE, 8727 COMMISSIONER STREET JOHANNESBURG JOHANNESBURG GAUTENG",8727,PEP JHB
"8729 PEP FRANSCHHOEK LA GARE SHOP 6 LE GARE SHOPPING CENTRE, MAIN ROAD FRANSCHHOEK FRANSCHHOEK WESTERN CAPE",8729,PEP FRANSCHHOEK
"8736 PEP PMB RHINO CENTRE RHINO SHOPPING CENTRE, C/O PIETERMARITZ STREET & BOURKE STREET PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",8736,PEP PMB
"8738 PEP PINETOWN SANLAM CENTRE SHOP 306 PINE CRESCENT , 17 KINGS ROAD PINETOWN PINETOWN KWAZULU-NATAL",8738,PEP PINETOWN
"8740 PEP WELKOM CHECKERS CENTRE SHOP 6 10 CHECKERS CENTRE, ARARAT STREET WELKOM WELKOM FREE STATE",8740,PEP WELKOM
"8744 PEP BRITS VAN EEDEN STREET SHOP NO 1 SAFARI PLAZA CENTRE, 1 VAN EEDEN STREET BRITS BRITS NORTH WEST",8744,PEP BRITS
"8746 PEP KINGSBURGH SHOP 32 - 33 KINGSBURGH CENTRE, OCEANVIEW ROAD KINGSBURGH KINGSBURGH KWAZULU-NATAL",8746,PEP KINGSBURGH
"8753 PEP KIMBERLEY NEW PARK CENTRE SHOP 7, NEWPARK CENTRE , CNR LENNOX STREET BULTFONTEIN ROAD NEW PARK KIMBERLEY NORTHERN CAPE",8753,PEP KIMBERLEY
"8754 PEP POTCHEFSTROOM SA BPK SHOP 57 PICK 'N PAY CENTRE, WALTER SISULU LANE POTCHEFSTROOM POTCHEFSTROOM NORTH WEST",8754,PEP POTCHEFSTROOM
"8756 PEP UITENHAGE SA BEPERK SHOP _ BUILDING _, MARKET STREET UITENHAGE UITENHAGE EASTERN CAPE",8756,PEP UITENHAGE
"8766 PEP DURBAN MONTCLAIR MALL SHOP 15 - 18 MONTCLAIR MALL, 169 WOOD ROAD MONTCLAIR DURBAN KWAZULU-NATAL",8766,PEP DURBAN
"8767 PEP MAMELODI CROSSING SHOP D3 MAMELODI CROSSING, CNR MAPHALLA STREET STORMVOEL ROAD MAMELODI MAMELODI GAUTENG",8767,PEP MAMELODI
"8776 PEP PMB LIBERTY MIDLANDS MALL LIBERTY MIDLANDS MALL, 50 SANCTUARY ROAD PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",8776,PEP PMB
"8777 PEP M PLAIN PROMENADE MALL SHOP 5 & 6 PROMENADE MALL, CORNER AZ BERMAN DRIVE MORGENSTER MITCHELLS PLAIN MITCHELLS PLAIN WESTERN CAPE",8777,PEP M
"8780 PEP BURGERSFORT CASTLE SQUARE SHOP 8 CASTLE SQUARE, DIRK WINTERBACH STREET BURGERSFORT BURGERSFORT LIMPOPO",8780,PEP BURGERSFORT
"8781 PEP BFN CENTRAL PARK CENTRE SHOP 130 CENTRAL PARK CENTRE, C/O PEET AVENUE HANGER STREET BLOEMFONTEIN BLOEMFONTEIN FREE STATE",8781,PEP BFN
"8783 PEP PINETOWN ST JOHNS CENTRE SHOP NO 20 ST JOHNS CENTRE, ST JOHNS AVENUE PINETOWN PINETOWN KWAZULU-NATAL",8783,PEP PINETOWN
"8784 PEP MTHATHA CIRCUS TRIANGLE SHOP 70 CIRCUS TRIANGLE, SUTHERLAND STREET MTHATHA MTHATHA EASTERN CAPE",8784,PEP MTHATHA
"8787 PEP KHAYELITSHA MAKHAZA CENTRE SHOP 4 MAKHAZA CENTRE, LANSDOWNE ROAD KHAYELITSHA KHAYELITSHA WESTERN CAPE",8787,PEP KHAYELITSHA
"8793 PEP JHB PARK CENTRAL SHOP 34 PARK CENTRAL SHOPPING CENTRE, C/O NOORD STREET TWIST STREET JOHANNESBURG JOHANNESBURG GAUTENG",8793,PEP JHB
"8794 PEP NEWCASTLE VILLAGE WALK SHOP 13 VILLAGE WALK, 22 AYLIFF STREET NEWCASTLE NEWCASTLE KWAZULU-NATAL",8794,PEP NEWCASTLE
"8795 PEP MOUNT EDGECOMBE PLAZA SHOP A2 MOUNT EDGECOMBE PLAZA , HILL HEAD ROAD MOUNT EDGECOMBE MOUNT EDGECOMBE KWAZULU-NATAL",8795,PEP MOUNT
